rv_city,rv_price
tucson,$7335
tucson,$2150
tucson,$2085
tucson,$7995
tucson,$2690
tucson,$2340
tucson,$79998
tucson,$31995
tucson,$39995
tucson,$42995
tucson,$59995
tucson,$47995
tucson,$104113
tucson,$159995
portland,$129543
portland,$23988
portland,$117238
portland,$34953
portland,$44000
portland,$116884
portland,$26999
portland,$1
portland,$213200
portland,$18999
portland,$191284
portland,$35999
portland,$100
portland,$30
portland,$153264
portland,$83999
portland,$59999
portland,$124325
wichita,$33800
wichita,$9000
wichita,$13995
wichita,$22900
wichita,$34250
wichita,$39988
wichita,$13990
wichita,$24988
wichita,$36988
wichita,$38988
wichita,$47988
wichita,$28988
wichita,$99900
wichita,$19995
wichita,$29900
wichita,$52500
los angeles,$10998
fresno,$5083
fresno,$1800
fresno,$1
fresno,$21999
fresno,$89995
fresno,$1400
fresno,$79995
fresno,$46500
fresno,$125
fresno,$14900
fresno,$26995
fresno,$945
fresno,$1251
fresno,$1040
fresno,$1285
fresno,$1115
phoenix,$19995
phoenix,$24995
phoenix,$5995
phoenix,$23324
phoenix,$24334
phoenix,$47995
phoenix,$170
phoenix,$27110
sacramento,$21295
sacramento,$59900
sacramento,$50
sacramento,$60595
sacramento,$23695
sacramento,$12895
sacramento,$11995
sacramento,$41500
sacramento,$22900
sacramento,$15695
sacramento,$20595
sacramento,$11500
sacramento,$32950
sacramento,$44950
sacramento,$99995
sacramento,$15995
sacramento,$39995
minneapolis,$39988
minneapolis,$96900
minneapolis,$15
minneapolis,$3950
minneapolis,$25
minneapolis,$29900
minneapolis,$5050
minneapolis,$6
minneapolis,$499
minneapolis,$48879
minneapolis,$32995
minneapolis,$195
minneapolis,$900
minneapolis,$78900
minneapolis,$6600
minneapolis,$250
minneapolis,$79900
houston,$99900
houston,$62900
houston,$13200
houston,$1300
houston,$3800
houston,$27700
las vegas,$13650
las vegas,$7639
las vegas,$19637
las vegas,$23995
las vegas,$2900
las vegas,$7995
las vegas,$150
tucson,$59756
tucson,$65087
tucson,$29277
tucson,$62490
tucson,$79995
tucson,$18995
tucson,$22936
tucson,$57400
tucson,$48300
tucson,$39995
tucson,$24995
tucson,$69900
tucson,$19995
tucson,$25995
tucson,$32995
tucson,$32500
tucson,$22995
tucson,$23995
tucson,$16900
portland,$900
portland,$104888
portland,$143761
portland,$1800
portland,$79999
portland,$30
portland,$125
portland,$39900
portland,$75
portland,$31500
portland,$7959
portland,$6300
portland,$39900
portland,$59900
wichita,$26900
wichita,$129900
wichita,$18750
wichita,$28900
wichita,$20000
wichita,$135600
wichita,$32500
wichita,$74900
wichita,$71900
wichita,$19995
wichita,$25980
wichita,$13990
wichita,$46900
wichita,$7995
wichita,$52500
wichita,$75900
wichita,$109900
wichita,$22850
los angeles,$60
los angeles,$19997
los angeles,$35000
los angeles,$12999
los angeles,$9995
los angeles,$2999
los angeles,$2099
los angeles,$1
los angeles,$1
los angeles,$190
los angeles,$18999
los angeles,$12998
los angeles,$190
los angeles,$17997
los angeles,$9998
fresno,$24999
fresno,$1360
fresno,$1519
fresno,$1425
fresno,$2200
fresno,$1570
fresno,$1876
fresno,$1582
fresno,$3699
fresno,$1917
fresno,$2138
fresno,$2872
fresno,$22850
fresno,$631
fresno,$69995
fresno,$663
fresno,$848
fresno,$1688
fresno,$1775
sacramento,$29995
sacramento,$19995
sacramento,$26616
sacramento,$26160
sacramento,$30000
sacramento,$44950
sacramento,$104900
sacramento,$18900
sacramento,$17950
sacramento,$120
sacramento,$7600
sacramento,$47900
sacramento,$21900
sacramento,$47900
minneapolis,$4700
minneapolis,$16488
minneapolis,$7999
minneapolis,$8836
minneapolis,$6800
minneapolis,$7510
minneapolis,$395
minneapolis,$7700
minneapolis,$7446
minneapolis,$8695
minneapolis,$6695
minneapolis,$3995
minneapolis,$29995
minneapolis,$9500
tucson,$43900
tucson,$69500
tucson,$22900
tucson,$46900
tucson,$22900
tucson,$35287
tucson,$39900
tucson,$46900
tucson,$25300
tucson,$48300
tucson,$69500
tucson,$22900
tucson,$38669
tucson,$109995
tucson,$49995
tucson,$28900
tucson,$32500
tucson,$69995
tucson,$69900
tucson,$47900
portland,$2000
portland,$5995
portland,$2100
portland,$2500
portland,$50
portland,$36999
portland,$23800
portland,$39900
portland,$114900
portland,$34900
portland,$47000
portland,$9750
portland,$44999
portland,$10900
portland,$3495
portland,$13500
los angeles,$9997
los angeles,$10997
los angeles,$11998
los angeles,$950
los angeles,$11995
los angeles,$11999
los angeles,$1
los angeles,$1
los angeles,$8995
los angeles,$50
los angeles,$11997
los angeles,$200
los angeles,$9999
los angeles,$1
fresno,$1888
fresno,$7199
fresno,$1925
fresno,$4980
fresno,$1950
fresno,$2306
fresno,$2856
fresno,$3235
fresno,$3448
fresno,$14419
fresno,$18100
fresno,$90
fresno,$19369
fresno,$20669
fresno,$26038
sacramento,$7995
sacramento,$47950
sacramento,$19900
sacramento,$18500
sacramento,$11995
sacramento,$22995
minneapolis,$7395
minneapolis,$7995
minneapolis,$7180
minneapolis,$3150
minneapolis,$1195
minneapolis,$8900
tucson,$159995
tucson,$31995
tucson,$39995
tucson,$52900
tucson,$42995
tucson,$59995
los angeles,$12995
los angeles,$1
los angeles,$1
los angeles,$7997
los angeles,$9999
los angeles,$7000
los angeles,$135
los angeles,$3295
los angeles,$1
los angeles,$1498
los angeles,$75
los angeles,$1
los angeles,$199
los angeles,$1
los angeles,$1
los angeles,$1
los angeles,$24950
los angeles,$200
los angeles,$1
south florida,$19999
oklahoma city,$26900
seattle,$10500
minneapolis,$10195
los angeles,$1
los angeles,$1
los angeles,$1
los angeles,$1
los angeles,$1
los angeles,$1
los angeles,$1
los angeles,$1
los angeles,$1
los angeles,$1
los angeles,$1
los angeles,$1
los angeles,$82555
los angeles,$150
los angeles,$5995
south florida,$22995
south florida,$23995
south florida,$25000
south florida,$21000
south florida,$1000
south florida,$1
south florida,$1
south florida,$1
south florida,$6800
south florida,$3500
south florida,$4499
south florida,$13900
south florida,$6000
south florida,$9000
south florida,$24
south florida,$24
south florida,$10000
oklahoma city,$23995
oklahoma city,$23995
oklahoma city,$19995
oklahoma city,$11995
oklahoma city,$11995
oklahoma city,$13995
oklahoma city,$17995
oklahoma city,$14995
oklahoma city,$4995
oklahoma city,$1600
oklahoma city,$7400
oklahoma city,$39900
oklahoma city,$25089
oklahoma city,$28995
oklahoma city,$17900
oklahoma city,$21089
oklahoma city,$21089
oklahoma city,$1865
oklahoma city,$1500
seattle,$3999
seattle,$3475
seattle,$80000
seattle,$18900
seattle,$11500
seattle,$18900
seattle,$18500
seattle,$280
seattle,$124000
seattle,$39000
seattle,$1
seattle,$28640
seattle,$4000
seattle,$17900
seattle,$4000
seattle,$280
seattle,$48999
seattle,$32900
seattle,$9500
seattle,$10500
dallas,$17777
los angeles,$5950
los angeles,$135
los angeles,$34900
los angeles,$3295
los angeles,$7500
los angeles,$4990
los angeles,$14369
los angeles,$12750
los angeles,$135
los angeles,$175
los angeles,$11998
los angeles,$39844
los angeles,$59
los angeles,$75
los angeles,$1
los angeles,$19595
los angeles,$3399
los angeles,$3399
los angeles,$1995
south florida,$54837
south florida,$9900
south florida,$19000
south florida,$2413
south florida,$37750
south florida,$34500
south florida,$6000
south florida,$46500
south florida,$108000
south florida,$15995
south florida,$50000
south florida,$16995
south florida,$41973
south florida,$59995
south florida,$75
south florida,$9000
south florida,$1600
south florida,$20
south florida,$1
south florida,$6500
tulsa,$3275
austin,$24687
oklahoma city,$21000
oklahoma city,$14500
oklahoma city,$37995
oklahoma city,$46495
oklahoma city,$19995
oklahoma city,$695
oklahoma city,$3130
oklahoma city,$9995
oklahoma city,$17900
oklahoma city,$49995
oklahoma city,$22995
oklahoma city,$41495
oklahoma city,$24995
oklahoma city,$57995
oklahoma city,$89995
oklahoma city,$349995
oklahoma city,$29995
oklahoma city,$28995
oklahoma city,$26495
seattle,$10500
seattle,$9500
seattle,$11500
seattle,$19888
seattle,$39000
seattle,$10800
seattle,$28896
seattle,$11999
seattle,$12999
seattle,$19888
seattle,$16988
seattle,$16988
seattle,$10500
seattle,$20995
seattle,$31671
seattle,$39995
seattle,$100
seattle,$35767
seattle,$24708
seattle,$41963
seattle,$5400
dallas,$52044
dallas,$3950
dallas,$24995
dallas,$52044
dallas,$21447
dallas,$15549
dallas,$3950
dallas,$3000
dallas,$11900
dallas,$52477
dallas,$15995
dallas,$5150
dallas,$5150
dallas,$1
dallas,$8997
dallas,$14995
los angeles,$160250
los angeles,$6450
los angeles,$3350
los angeles,$150
los angeles,$1
los angeles,$139
los angeles,$450
south florida,$1
south florida,$1
south florida,$81000
south florida,$12500
south florida,$1
south florida,$1
south florida,$1
south florida,$1
south florida,$55000
south florida,$1
south florida,$108000
south florida,$19495
tulsa,$2500
tulsa,$12900
tulsa,$3392
tulsa,$3392
tulsa,$2880
tulsa,$27999
tulsa,$32999
tulsa,$17999
tulsa,$57999
tulsa,$9999
tulsa,$19499
tulsa,$49999
tulsa,$11999
tulsa,$10999
tulsa,$16900
tulsa,$8200
tulsa,$3130
tulsa,$34995
tulsa,$8200
austin,$23000
austin,$35000
austin,$4498
austin,$6098
austin,$1
austin,$67137
austin,$42000
austin,$1698
austin,$12000
austin,$18
austin,$250
austin,$1999
austin,$5
austin,$1000
austin,$10
austin,$10
oklahoma city,$19995
oklahoma city,$239995
oklahoma city,$24995
oklahoma city,$169995
oklahoma city,$70
oklahoma city,$16495
oklahoma city,$26495
oklahoma city,$124995
oklahoma city,$14995
oklahoma city,$69995
oklahoma city,$22900
oklahoma city,$5995
oklahoma city,$17900
oklahoma city,$39900
oklahoma city,$2995
oklahoma city,$14500
seattle,$7900
seattle,$27995
seattle,$33087
seattle,$79995
seattle,$26995
seattle,$20995
seattle,$74995
seattle,$23489
seattle,$65000
seattle,$20995
atlanta,$425
san antonio,$29890
dallas,$8997
dallas,$16720
dallas,$6000
dallas,$16997
dallas,$14995
dallas,$200
dallas,$28477
dallas,$8995
dallas,$4500
dallas,$7995
dallas,$3650
dallas,$77877
dallas,$1900
dallas,$54800
dallas,$34777
dallas,$26996
dallas,$32000
dallas,$2640
dallas,$133447
south florida,$49900
south florida,$310
south florida,$29549
south florida,$40269
south florida,$3340
south florida,$3900
south florida,$1795
south florida,$5000
south florida,$25
south florida,$19000
south florida,$3900
south florida,$3500
south florida,$6900
south florida,$1196
south florida,$20000
south florida,$49900
south florida,$50000
south florida,$20000
south florida,$57988
las vegas,$14995
houston,$72900
wichita,$79900
fresno,$13144
phoenix,$23500
tulsa,$1550
tulsa,$1550
tulsa,$32900
tulsa,$21900
tulsa,$24900
tulsa,$21900
tulsa,$6800
tulsa,$23995
tulsa,$695
tulsa,$2590
tulsa,$199
tulsa,$39998
tulsa,$27888
tulsa,$23880
austin,$7499
austin,$4000
austin,$14251
austin,$10999
austin,$17500
austin,$35333
austin,$78154
austin,$100
austin,$100
austin,$100
austin,$53988
austin,$9900
austin,$18000
austin,$16995
austin,$14900
austin,$48988
austin,$32995
austin,$28747
oklahoma city,$18300
oklahoma city,$1
oklahoma city,$29995
oklahoma city,$19995
oklahoma city,$2800
oklahoma city,$14500
atlanta,$98390
atlanta,$19541
atlanta,$19891
atlanta,$5500
atlanta,$11475
atlanta,$800
atlanta,$800
atlanta,$38880
atlanta,$9975
atlanta,$12988
atlanta,$3800
atlanta,$17295
atlanta,$1200
atlanta,$179
atlanta,$21281
atlanta,$10896
atlanta,$43495
atlanta,$100000
atlanta,$44741
san antonio,$89890
san antonio,$17890
san antonio,$3295
san antonio,$9295
san antonio,$9950
san antonio,$8595
san antonio,$5295
san antonio,$5950
san antonio,$25555
san antonio,$13999
san antonio,$159999
san antonio,$3400
san antonio,$1500
san antonio,$1
san antonio,$12000
san antonio,$240
dallas,$34995
dallas,$200
dallas,$23000
dallas,$2000
dallas,$1
dallas,$34995
dallas,$7400
dallas,$2880
dallas,$37800
dallas,$18977
dallas,$3495
dallas,$4500
dallas,$3495
dallas,$3495
dallas,$27700
dallas,$34900
dallas,$28631
south florida,$15
south florida,$53500
south florida,$22599
south florida,$1
south florida,$1
south florida,$32988
south florida,$1
south florida,$150
south florida,$39988
south florida,$1
south florida,$19136
las vegas,$7995
las vegas,$124995
las vegas,$28995
las vegas,$22995
las vegas,$14995
las vegas,$34995
las vegas,$58995
las vegas,$15995
las vegas,$105995
las vegas,$430
las vegas,$7999
las vegas,$300
las vegas,$300
las vegas,$300
las vegas,$23995
las vegas,$1700
las vegas,$7900
las vegas,$6995
las vegas,$54995
las vegas,$600
houston,$84877
houston,$47900
houston,$440
houston,$26000
houston,$50
houston,$40
houston,$80434
houston,$9995
houston,$89990
houston,$27000
houston,$44990
houston,$47990
houston,$11990
houston,$31990
houston,$79990
wichita,$107900
wichita,$21000
wichita,$18750
wichita,$15900
wichita,$3500
wichita,$92500
wichita,$20000
wichita,$121900
wichita,$68900
wichita,$22400
wichita,$15990
wichita,$19995
wichita,$51900
wichita,$63900
wichita,$1200
wichita,$21500
wichita,$97900
wichita,$40900
fresno,$1770
fresno,$2269
fresno,$2519
fresno,$11599
fresno,$2100
fresno,$2623
fresno,$3166
fresno,$2744
fresno,$3029
phoenix,$28600
phoenix,$31348
phoenix,$57292
phoenix,$23900
phoenix,$27998
phoenix,$34123
phoenix,$18408
phoenix,$52114
phoenix,$28950
phoenix,$56900
phoenix,$16986
phoenix,$231585
phoenix,$139000
phoenix,$136934
phoenix,$560
phoenix,$25000
phoenix,$136
tulsa,$22980
tulsa,$349
tulsa,$44880
tulsa,$44777
tulsa,$3720
tulsa,$5295
tulsa,$2302
tulsa,$849
tulsa,$3558
tulsa,$7301
tulsa,$6899
tulsa,$4180
tulsa,$2880
tulsa,$2985
tulsa,$12500
tulsa,$5399
tulsa,$1775
tulsa,$425
tulsa,$3695
tulsa,$2515
austin,$10500
austin,$13900
austin,$46900
austin,$50000
austin,$26500
austin,$29900
austin,$15000
austin,$30900
austin,$28000
austin,$12900
austin,$9500
austin,$8000
austin,$117995
austin,$114500
atlanta,$2995
atlanta,$24571
atlanta,$9995
atlanta,$24571
atlanta,$54000
atlanta,$45
atlanta,$2975
atlanta,$80000
atlanta,$34900
atlanta,$1199
atlanta,$13945
atlanta,$200
atlanta,$999
san antonio,$4195
san antonio,$4295
san antonio,$20695
san antonio,$5995
san antonio,$17495
san antonio,$3295
san antonio,$69998
san antonio,$17485
san antonio,$22650
san antonio,$17831
san antonio,$48288
san antonio,$24932
san antonio,$62604
san antonio,$81972
san antonio,$43512
san antonio,$27882
san antonio,$16650
san antonio,$29116
san antonio,$120
dallas,$38977
dallas,$3495
dallas,$28631
dallas,$3495
dallas,$88744
dallas,$6500
dallas,$9750
dallas,$39995
dallas,$47174
dallas,$1
dallas,$28477
dallas,$32263
dallas,$15995
dallas,$32263
dallas,$50
dallas,$50
dallas,$2640
dallas,$57977
dallas,$180000
dallas,$180000
south florida,$5200
south florida,$49995
south florida,$1900
tucson,$71900
las vegas,$54750
las vegas,$39850
las vegas,$9999
las vegas,$10495
las vegas,$59995
las vegas,$21999
las vegas,$300
las vegas,$9900
las vegas,$71995
las vegas,$9995
las vegas,$7695
las vegas,$16350
las vegas,$85995
las vegas,$12995
las vegas,$15995
las vegas,$13995
sacramento,$350
houston,$74990
houston,$32990
houston,$39990
houston,$96990
houston,$59990
houston,$59990
houston,$3000
houston,$11190
houston,$1200
houston,$55
houston,$10260
houston,$1
houston,$10000
houston,$38900
wichita,$52500
wichita,$20625
wichita,$99900
wichita,$42500
wichita,$2900
wichita,$18750
wichita,$25900
wichita,$264500
wichita,$20000
wichita,$32500
wichita,$69900
wichita,$23900
wichita,$19995
wichita,$19950
wichita,$41500
wichita,$33800
wichita,$44900
fresno,$3908
fresno,$4233
fresno,$6631
fresno,$6892
fresno,$14999
fresno,$6944
fresno,$9285
fresno,$8467
fresno,$3550
fresno,$3876
fresno,$5629
phoenix,$30914
phoenix,$130177
phoenix,$45986
phoenix,$7995
phoenix,$25000
phoenix,$149949
phoenix,$159950
phoenix,$129950
phoenix,$16500
phoenix,$39950
phoenix,$250
phoenix,$70900
phoenix,$20500
phoenix,$32900
phoenix,$79950
phoenix,$27950
phoenix,$139950
phoenix,$39900
phoenix,$21000
tulsa,$7290
tulsa,$4130
tulsa,$2520
tulsa,$7915
tulsa,$149
tulsa,$2880
tulsa,$11450
tulsa,$14950
tulsa,$47500
tulsa,$295
tulsa,$72900
tulsa,$1
tulsa,$2425
tulsa,$5000
tulsa,$3392
tulsa,$3392
tulsa,$27999
tulsa,$1865
tulsa,$1865
atlanta,$3099
atlanta,$1399
atlanta,$10896
atlanta,$9995
atlanta,$15945
atlanta,$11
atlanta,$21281
atlanta,$27676
atlanta,$15977
atlanta,$9995
atlanta,$35000
atlanta,$24966
atlanta,$9966
atlanta,$18850
atlanta,$19250
atlanta,$2300
atlanta,$105000
atlanta,$1
atlanta,$17675
san antonio,$26168
san antonio,$13999
san antonio,$21505
san antonio,$22333
san antonio,$22333
